Theta	Phi	Total-adj
43	336	3.13
44	336	3.48
45	336	-1.64
46	336	8.07
47	336	-1.31
48	336	-6.35
49	336	-5.16
50	336	-2.55
51	336	-1.53
52	336	-2.96
53	336	-3.08
54	336	-7.46
55	336	-8.21
56	336	-8.30
57	336	-2.91
58	336	-3.24
59	336	-6.45
60	336	-8.24
61	336	-10.60
62	336	-10.84
63	336	-4.71
64	336	-5.61
65	336	-4.27
66	336	-2.79
67	336	-1.66
68	336	-6.96
69	336	-4.88
70	336	-4.83
71	336	-4.58
72	336	-5.54
73	336	-5.73
74	336	-6.67
75	336	-6.29
76	336	-6.03
77	336	-5.20
78	336	-4.63
79	336	-4.72
80	336	-4.31
81	336	-4.94
82	336	-5.53
83	336	-7.17
84	336	-9.59
85	336	-14.55
86	336	-15.26
87	336	-14.74
88	336	-14.67
89	336	-11.89
90	336	-28.39
91	336	-35.56
92	336	-25.83
93	336	-22.35
94	336	-26.25
95	336	-29.39
96	336	-25.18
97	336	-34.68
98	336	-30.34
99	336	-28.26
100	336	-22.77
101	336	-32.02
102	336	-28.59
103	336	-10.63
104	336	-19.02
105	336	-20.78
106	336	-24.52
107	336	-25.53
108	336	-9.20
109	336	-35.79
110	336	-31.96
111	336	-24.60
112	336	-22.12
113	336	-20.35
114	336	-17.27
115	336	-19.08
116	336	-16.63
117	336	-17.87
118	336	-2.56
119	336	-1.81
120	336	-12.46
121	336	-17.77
122	336	-15.83
123	336	-17.53
124	336	-16.29
125	336	-14.77
126	336	-14.48
127	336	-5.28
128	336	-5.27
129	336	1.16
130	336	-10.60
131	336	-1.28
132	336	-1.24
133	336	-4.47
134	336	-6.25
135	336	-8.77
136	336	-10.06
137	336	-10.53
138	336	-10.34
139	336	-10.66
140	336	-10.17
141	336	-13.05
142	336	-7.14
143	336	-12.54
144	336	-9.62
145	336	-0.98
146	336	-9.59
147	336	-5.14
148	336	-3.79
149	336	-7.99
150	336	-7.90
151	336	-1.35
152	336	0.48
153	336	-0.42
154	336	-0.90
155	336	-0.34
156	336	-0.84
157	336	1.59
158	336	2.14
159	336	2.61
160	336	0.89
161	336	1.81
162	336	2.38
163	336	-0.26
164	336	0.72
165	336	-3.17
166	336	-1.60
167	336	-1.63
168	336	-6.44
169	336	-9.93
170	336	-0.10
171	336	-11.23
172	336	-6.33
173	336	-14.18
174	336	-8.99
175	336	-7.36
176	336	-4.33
177	336	0.06
178	336	-0.85
179	336	-3.68
180	336	2.09
0	337	-1.90
1	337	-2.09
2	337	0.81
3	337	-10.16
4	337	-3.44
5	337	-6.78
6	337	-4.81
7	337	-8.47
8	337	-9.89
9	337	-9.76
10	337	-7.64
11	337	-10.36
12	337	-11.26
13	337	-13.19
14	337	-4.34
15	337	-17.87
16	337	-6.69
17	337	-9.39
18	337	-3.89
19	337	-9.43
20	337	-5.51
21	337	6.17
22	337	-0.67
23	337	1.70
24	337	3.38
25	337	5.21
26	337	2.80
27	337	-1.97
28	337	-6.04
29	337	-4.37
30	337	-0.09
31	337	1.31
32	337	-0.19
33	337	-3.56
34	337	-2.68
35	337	-1.82
36	337	-4.74
37	337	-1.85
38	337	-3.48
39	337	-7.13
40	337	-0.26
41	337	-3.96
42	337	3.57
43	337	3.85
44	337	-0.37
45	337	0.97
46	337	2.56
47	337	-5.62
48	337	-1.74
49	337	-2.18
50	337	-3.03
51	337	-4.64
52	337	-4.61
53	337	-6.84
54	337	-10.45
55	337	-3.66
56	337	-2.89
57	337	-5.19
58	337	-3.79
59	337	-7.57
60	337	-9.29
61	337	-3.12
62	337	-4.98
63	337	-3.60
64	337	-5.28
65	337	-4.01
66	337	-1.82
67	337	-4.90
68	337	-4.24
69	337	-4.78
70	337	-5.19
71	337	-4.10
72	337	-4.85
73	337	-5.25
74	337	-5.49
75	337	-6.34
76	337	-5.11
77	337	-4.62
78	337	-4.02
79	337	-4.17
80	337	-4.63
81	337	-5.09
82	337	-7.25
83	337	-6.30
84	337	-8.07
85	337	-13.03
86	337	-12.58
87	337	-13.54
88	337	-12.64
89	337	-29.05
90	337	-37.72
91	337	-34.65
92	337	-9.93
93	337	-24.53
94	337	-29.41
95	337	-29.85
96	337	-31.36
97	337	-27.94
98	337	-29.43
99	337	-17.15
100	337	-19.31
101	337	-20.95
102	337	-5.70
103	337	-15.11
104	337	-17.91
105	337	-9.78
106	337	-10.32
107	337	-12.05
108	337	-17.15
109	337	-22.79
110	337	-26.12
111	337	-31.52
112	337	-9.25
113	337	-4.96
114	337	-10.63
115	337	-14.16
116	337	-13.29
117	337	-17.82
118	337	-8.56
119	337	-10.33
120	337	-20.50
121	337	-21.18
122	337	-5.05
123	337	-9.33
124	337	-11.53
125	337	-11.39
126	337	-16.98
127	337	-4.98
128	337	-11.17
129	337	-14.96
130	337	2.63
131	337	-1.38
132	337	-1.53
133	337	-5.43
134	337	-22.20
135	337	-11.77
136	337	-11.95
137	337	-14.83
138	337	-9.87
139	337	-7.87
140	337	-11.09
141	337	-12.08
142	337	-9.98
143	337	-2.81
144	337	-11.47
145	337	-8.22
146	337	-7.49
147	337	-2.82
148	337	-2.01
149	337	-4.23
150	337	-4.13
151	337	3.71
152	337	3.08
153	337	-1.45
154	337	-2.91
155	337	1.27
156	337	2.30
157	337	3.22
158	337	-3.49
159	337	1.08
160	337	1.39
161	337	1.66
162	337	-2.06
163	337	-2.58
164	337	-3.08
165	337	-2.96
166	337	-4.42
167	337	-5.30
168	337	-6.69
169	337	-6.41
170	337	-0.23
171	337	-10.14
172	337	-10.44
173	337	-14.05
174	337	-9.76
175	337	-7.68
176	337	-2.95
177	337	-0.99
178	337	-0.52
179	337	-3.78
180	337	2.09
0	338	-1.90
1	338	-1.94
2	338	1.07
3	338	-6.88
4	338	-3.59
5	338	-6.48
6	338	-7.66
7	338	-6.46
8	338	-7.25
9	338	-4.38
10	338	-4.61
11	338	-13.39
12	338	-14.26
13	338	-15.83
14	338	-9.71
15	338	-12.75
16	338	-12.45
17	338	-12.28
18	338	-4.02
19	338	-2.67
20	338	-3.22
21	338	-5.57
22	338	4.69
23	338	0.76
24	338	0.61
25	338	5.79
26	338	-9.50
27	338	-8.88
28	338	-8.55
29	338	-5.56
30	338	0.31
31	338	-0.59
32	338	-1.05
33	338	-0.81
34	338	-0.71
35	338	-1.86
36	338	-1.75
37	338	-3.63
38	338	-3.15
39	338	-6.87
40	338	-5.26
41	338	-3.73
42	338	2.77
43	338	2.27
44	338	2.53
45	338	1.43
46	338	-0.54
47	338	-1.15
48	338	-1.72
49	338	-0.11
50	338	-4.04
51	338	-5.11
52	338	-2.02
53	338	-2.31
54	338	-2.32
55	338	-1.93
56	338	-4.46
57	338	-5.49
58	338	-2.93
59	338	-1.82
60	338	-3.27
61	338	-2.36
62	338	-4.02
63	338	-2.72
64	338	-3.51
65	338	6.22
66	338	-5.01
67	338	-4.20
68	338	-5.28
69	338	-5.81
70	338	-5.08
71	338	-3.40
72	338	-4.55
73	338	-5.14
74	338	-5.49
75	338	-6.21
76	338	-5.37
77	338	-4.44
78	338	-3.55
79	338	-2.32
80	338	-4.34
81	338	-4.48
82	338	-5.53
83	338	-6.61
84	338	-5.39
85	338	-14.64
86	338	-14.23
87	338	-30.39
88	338	-16.80
89	338	-31.85
90	338	-30.10
91	338	-26.93
92	338	-28.02
93	338	-23.83
94	338	-34.24
95	338	-32.65
96	338	-30.07
97	338	-28.25
98	338	-30.93
99	338	-21.61
100	338	-26.31
101	338	-9.72
102	338	-27.49
103	338	-13.61
104	338	-26.01
105	338	-24.28
106	338	-15.16
107	338	-22.79
108	338	-12.13
109	338	-11.76
110	338	-22.15
111	338	-19.70
112	338	-12.62
113	338	-31.48
114	338	-35.03
115	338	-29.58
116	338	-14.09
117	338	-16.75
118	338	-15.67
119	338	-0.50
120	338	-3.20
121	338	-0.04
122	338	0.89
123	338	-16.17
124	338	-11.44
125	338	-8.79
126	338	-10.47
127	338	-18.41
128	338	-6.65
129	338	-15.43
130	338	-4.00
131	338	2.56
132	338	-6.68
133	338	-3.75
134	338	-22.31
135	338	-17.89
136	338	-15.73
137	338	-12.27
138	338	-8.46
139	338	-9.34
140	338	-13.15
141	338	-12.17
142	338	-11.43
143	338	1.66
144	338	-3.70
145	338	-3.70
146	338	-5.71
147	338	-6.99
148	338	-4.72
149	338	-4.56
150	338	0.49
151	338	-3.39
152	338	-1.68
153	338	1.96
154	338	2.47
155	338	1.00
156	338	1.28
157	338	-0.44
158	338	4.82
159	338	-3.55
160	338	1.79
161	338	2.06
162	338	0.20
163	338	-0.41
164	338	1.74
165	338	-0.98
166	338	-1.30
167	338	-8.36
168	338	-3.85
169	338	-4.74
170	338	-5.29
171	338	-19.63
172	338	-7.32
173	338	-18.90
174	338	-14.54
175	338	-5.82
176	338	-2.01
177	338	-1.28
178	338	-4.53
179	338	-3.58
180	338	2.09
0	339	-1.90
1	339	-2.34
2	339	-1.06
3	339	-2.27
4	339	-2.02
5	339	-10.72
6	339	-9.30
7	339	-9.98
8	339	-4.93
9	339	-5.82
10	339	-8.01
11	339	-2.66
12	339	-11.33
13	339	-8.91
14	339	-9.89
15	339	-11.69
16	339	-7.68
17	339	-8.40
18	339	-4.38
19	339	-4.81
20	339	-7.35
21	339	-1.86
22	339	-5.03
23	339	0.62
24	339	1.20
25	339	-0.59
26	339	-0.22
27	339	-5.10
28	339	-5.91
29	339	-4.62
30	339	-6.20
31	339	-0.94
32	339	-1.62
33	339	-1.91
34	339	-1.27
35	339	1.75
36	339	-1.32
37	339	-4.92
38	339	-6.29
39	339	-7.04
40	339	1.35
41	339	2.52
42	339	2.91
43	339	-0.83
44	339	5.05
45	339	0.16
46	339	-3.77
47	339	1.24
48	339	1.26
49	339	1.50
50	339	-8.73
51	339	-7.12
52	339	-4.23
53	339	-3.24
54	339	-2.19
55	339	-2.23
56	339	-4.09
57	339	-4.40
58	339	-1.74
59	339	-1.06
60	339	-0.64
61	339	-1.43
62	339	-2.05
63	339	-3.41
64	339	-2.58
65	339	-4.70
66	339	-4.01
67	339	-4.83
68	339	-4.51
69	339	-3.44
70	339	-5.01
71	339	-3.24
72	339	-3.59
73	339	-5.69
74	339	-4.88
75	339	-6.69
76	339	-5.27
77	339	-4.18
78	339	-5.51
79	339	-4.06
80	339	-3.34
81	339	-3.62
82	339	-5.35
83	339	-7.82
84	339	-9.15
85	339	-14.16
86	339	-13.19
87	339	-24.28
88	339	-23.36
89	339	-22.54
90	339	-27.48
91	339	-29.44
92	339	-22.48
93	339	-24.29
94	339	-20.91
95	339	-30.81
96	339	-28.86
97	339	-27.65
98	339	-27.07
99	339	-22.75
100	339	-14.75
101	339	-9.91
102	339	-9.93
103	339	-17.43
104	339	-18.13
105	339	-18.82
106	339	-26.13
107	339	-14.94
108	339	-11.23
109	339	-15.73
110	339	-16.17
111	339	-11.67
112	339	-16.43
113	339	-13.17
114	339	-2.84
115	339	-23.36
116	339	-14.78
117	339	-18.57
118	339	-6.99
119	339	-4.50
120	339	-7.92
121	339	-1.71
122	339	-4.59
123	339	-16.41
124	339	-14.48
125	339	-4.62
126	339	-5.67
127	339	-11.20
128	339	-9.31
129	339	-7.48
130	339	1.16
131	339	2.95
132	339	1.31
133	339	-3.60
134	339	-23.19
135	339	-24.90
136	339	-7.37
137	339	-10.39
138	339	-10.48
139	339	-6.67
140	339	-15.12
141	339	-12.19
142	339	-9.11
143	339	-3.59
144	339	-6.80
145	339	-8.20
146	339	-3.88
147	339	-3.83
148	339	-3.61
149	339	-1.16
150	339	1.82
151	339	3.47
152	339	2.27
153	339	-5.28
154	339	-1.38
155	339	1.13
156	339	4.81
157	339	0.98
158	339	-3.51
159	339	-6.42
160	339	0.11
161	339	0.89
162	339	1.58
163	339	1.79
164	339	-0.12
165	339	3.42
166	339	-3.82
167	339	-1.62
168	339	-7.11
169	339	-3.77
170	339	-0.81
171	339	-9.65
172	339	-5.31
173	339	-12.13
174	339	-10.56
175	339	-6.11
176	339	-3.53
177	339	-0.49
178	339	-3.92
179	339	-3.68
180	339	2.09
0	340	-1.90
1	340	-2.46
2	340	-1.25
3	340	0.52
4	340	-1.06
5	340	-7.36
6	340	-7.97
7	340	-12.47
8	340	-12.24
9	340	-9.66
10	340	-4.75
11	340	-10.98
12	340	-12.10
13	340	-10.11
14	340	-3.35
15	340	-13.75
16	340	-20.58
17	340	-6.21
18	340	0.09
19	340	-4.99
20	340	-5.66
21	340	-1.62
22	340	4.16
23	340	0.68
24	340	2.57
25	340	0.62
26	340	-0.45
27	340	4.15
28	340	-4.28
29	340	-1.59
30	340	-0.23
31	340	0.23
32	340	0.45
33	340	1.70
34	340	1.17
35	340	2.10
36	340	-4.51
37	340	-6.52
38	340	-0.17
39	340	-1.62
40	340	-1.03
41	340	0.66
42	340	6.83
43	340	-0.32
44	340	3.53
45	340	0.96
46	340	-0.26
47	340	-1.14
48	340	-3.53
49	340	-9.51
50	340	-11.66
51	340	-4.86
52	340	-1.45
53	340	-3.78
54	340	-2.80
55	340	-1.31
56	340	-3.05
57	340	-1.20
58	340	2.28
59	340	-0.24
60	340	-1.07
61	340	-0.63
62	340	-3.40
63	340	-2.54
64	340	-4.56
65	340	-3.13
66	340	-3.56
67	340	-2.30
68	340	-2.91
69	340	-5.22
70	340	-5.72
71	340	-4.42
72	340	-4.64
73	340	-4.79
74	340	-6.78
75	340	-6.32
76	340	-5.93
77	340	-4.78
78	340	-5.80
79	340	-3.90
80	340	-3.94
81	340	-4.80
82	340	-1.60
83	340	-5.37
84	340	-5.21
85	340	-14.69
86	340	-12.44
87	340	-27.82
88	340	-31.73
89	340	-26.05
90	340	-25.09
91	340	-16.02
92	340	-15.58
93	340	-15.07
94	340	-12.12
95	340	-15.07
96	340	-11.61
97	340	-16.11
98	340	-16.61
99	340	-13.68
100	340	-13.74
101	340	-22.53
102	340	-29.01
103	340	-32.78
104	340	-23.88
105	340	-17.14
106	340	-2.99
107	340	-3.81
108	340	-12.78
109	340	-6.96
110	340	-22.31
111	340	-13.91
112	340	-18.47
113	340	-22.41
114	340	-23.37
115	340	-36.88
116	340	-16.02
117	340	-9.67
118	340	-12.31
119	340	-16.51
120	340	-23.53
121	340	-4.92
122	340	-6.77
123	340	-10.24
124	340	-11.59
125	340	-8.88
126	340	-9.79
127	340	-8.47
128	340	-13.96
129	340	-8.44
130	340	0.99
131	340	3.22
132	340	0.16
133	340	-4.53
134	340	-5.48
135	340	-10.19
136	340	-12.87
137	340	-12.09
138	340	-13.15
139	340	-6.46
140	340	-7.70
141	340	-7.18
142	340	-4.99
143	340	2.57
144	340	-3.71
145	340	-8.86
146	340	-2.43
147	340	-7.16
148	340	-1.66
149	340	-8.90
150	340	-9.73
151	340	0.27
152	340	3.18
153	340	4.01
154	340	2.43
155	340	4.94
156	340	0.99
157	340	-1.24
158	340	-2.71
159	340	-0.55
160	340	-1.84
161	340	-0.41
162	340	-2.47
163	340	-5.02
164	340	-7.31
165	340	-2.65
166	340	-11.37
167	340	-7.56
168	340	-5.38
169	340	-4.71
170	340	3.30
171	340	-15.91
172	340	-11.89
173	340	-13.62
174	340	-8.49
175	340	-6.38
176	340	-0.69
177	340	-0.04
178	340	2.21
179	340	0.31
180	340	2.09
0	341	-1.90
1	341	-2.43
2	341	-1.05
3	341	2.66
4	341	-2.80
5	341	-8.50
6	341	-14.03
7	341	-12.66
8	341	-6.25
9	341	-8.48
10	341	-6.59
11	341	-6.18
12	341	-4.71
13	341	-7.92
14	341	-7.13
15	341	-10.67
16	341	1.78
17	341	-1.25
18	341	-0.62
19	341	-4.63
20	341	-4.84
21	341	-1.09
22	341	3.69
23	341	1.44
24	341	-0.04
25	341	0.93
26	341	2.29
27	341	-3.31
28	341	-5.98
29	341	-6.90
30	341	1.55
31	341	-0.50
32	341	0.35
33	341	2.85
34	341	1.15
35	341	2.12
36	341	-2.18
37	341	-1.24
38	341	-0.31
39	341	-4.63
40	341	2.82
41	341	-1.16
42	341	1.11
43	341	-0.18
44	341	5.27
45	341	-6.07
46	341	0.58
47	341	2.40
48	341	1.73
49	341	-2.94
50	341	0.47
51	341	-1.53
52	341	-3.38
53	341	-2.19
54	341	-3.03
55	341	-2.08
56	341	-1.99
57	341	-2.31
58	341	-3.24
59	341	0.00
60	341	-0.90
61	341	-2.67
62	341	-2.71
63	341	-3.51
64	341	-2.98
65	341	-3.07
66	341	-3.41
67	341	-7.19
68	341	-5.42
69	341	-5.21
70	341	-3.66
71	341	-3.01
72	341	-3.22
73	341	-3.75
74	341	-6.05
75	341	-5.75
76	341	-5.44
77	341	-5.31
78	341	-4.55
79	341	-3.91
80	341	-3.68
81	341	-3.59
82	341	-4.04
83	341	-4.83
84	341	-4.64
85	341	-13.47
86	341	-10.25
87	341	-8.49
88	341	-28.35
89	341	-37.46
90	341	-30.75
91	341	-25.33
92	341	-29.24
93	341	-29.92
94	341	-28.92
95	341	-26.66
96	341	-35.45
97	341	-25.67
98	341	-28.22
99	341	-15.96
100	341	-32.14
101	341	-24.33
102	341	-39.64
103	341	-16.90
104	341	-36.03
105	341	-25.67
106	341	-21.45
107	341	-9.75
108	341	-14.42
109	341	-11.28
110	341	-13.70
111	341	-35.98
112	341	-37.27
113	341	-20.44
114	341	-22.67
115	341	-35.69
116	341	-2.37
117	341	-19.13
118	341	-19.19
119	341	-18.96
120	341	-19.10
121	341	-8.24
122	341	-10.45
123	341	-12.79
124	341	-10.65
125	341	-11.45
126	341	-8.55
127	341	-7.77
128	341	-11.71
129	341	-9.50
130	341	1.46
131	341	1.50
132	341	1.13
133	341	-5.17
134	341	-6.94
135	341	-7.57
136	341	-12.32
137	341	-8.84
138	341	-4.85
139	341	-2.54
140	341	-6.32
141	341	-7.91
142	341	-6.64
143	341	-7.04
144	341	-3.24
145	341	-2.16
146	341	-3.88
147	341	-2.71
148	341	-1.89
149	341	-1.43
150	341	1.08
151	341	1.41
152	341	-1.70
153	341	-0.83
154	341	-1.25
155	341	2.79
156	341	1.52
157	341	2.51
158	341	-2.33
159	341	-1.54
160	341	-1.81
161	341	2.27
162	341	0.91
163	341	-1.47
164	341	-1.60
165	341	-1.66
166	341	-4.20
167	341	-1.13
168	341	-1.24
169	341	-1.34
170	341	-0.99
171	341	-5.72
172	341	-5.18
173	341	-4.59
174	341	-5.42
175	341	-4.62
176	341	-3.77
177	341	0.05
178	341	1.40
179	341	0.83
180	341	2.09
0	342	-1.90
1	342	-2.35
2	342	1.40
3	342	4.41
4	342	-3.01
5	342	-11.72
6	342	-17.89
7	342	-12.41
8	342	-8.63
9	342	-19.18
10	342	-5.20
11	342	-8.70
12	342	-8.39
13	342	-4.67
14	342	-4.22
15	342	-5.72
16	342	-5.40
17	342	-5.47
18	342	1.33
19	342	-0.93
20	342	0.66
21	342	1.27
22	342	3.92
23	342	-2.27
24	342	-3.43
25	342	-7.48
26	342	-5.89
27	342	-2.31
28	342	-7.32
29	342	0.79
30	342	-1.30
31	342	3.57
32	342	4.74
33	342	-1.80
34	342	-4.72
35	342	1.71
36	342	-3.30
37	342	-3.74
38	342	-0.54
39	342	0.13
40	342	-0.14
41	342	-3.09
42	342	-1.21
43	342	1.26
44	342	1.61
45	342	1.50
46	342	6.26
47	342	-3.10
48	342	-0.66
49	342	-4.69
50	342	-3.79
51	342	-5.53
52	342	-6.51
53	342	-7.63
54	342	-5.91
55	342	-4.80
56	342	-3.74
57	342	-2.91
58	342	-3.37
59	342	-2.83
60	342	-4.85
61	342	-8.69
62	342	-3.50
63	342	-3.68
64	342	-4.64
65	342	-4.93
66	342	-4.74
67	342	-4.55
68	342	-3.87
69	342	-4.68
70	342	-4.57
71	342	-4.50
72	342	-4.04
73	342	-5.10
74	342	-5.66
75	342	-6.56
76	342	-4.63
77	342	-4.48
78	342	-3.87
79	342	-3.66
80	342	-3.80
81	342	-3.47
82	342	-5.84
83	342	-5.65
84	342	-8.20
85	342	-8.77
86	342	0.47
87	342	-12.22
88	342	-28.93
89	342	-21.47
90	342	-32.56
91	342	-31.81
92	342	-27.23
93	342	-20.39
94	342	-30.91
95	342	-29.52
96	342	-33.72
97	342	-35.49
98	342	-16.43
99	342	-22.28
100	342	-23.24
101	342	-24.23
102	342	-22.51
103	342	-35.38
104	342	-17.30
105	342	-8.78
106	342	-21.46
107	342	-8.98
108	342	-21.87
109	342	-30.54
110	342	-12.46
111	342	-10.20
112	342	-11.82
113	342	-9.91
114	342	-14.83
115	342	-22.76
116	342	-7.79
117	342	-18.61
118	342	-16.76
119	342	-16.85
120	342	-19.33
121	342	-9.71
122	342	-18.24
123	342	-3.13
124	342	-16.16
125	342	-4.55
126	342	-10.94
127	342	-16.41
128	342	-0.99
129	342	-1.23
130	342	0.33
131	342	0.60
132	342	-1.13
133	342	-8.35
134	342	-13.86
135	342	-14.35
136	342	-14.90
137	342	-8.73
138	342	-6.26
139	342	-7.27
140	342	-5.38
141	342	-0.73
142	342	-6.58
143	342	-7.73
144	342	0.65
145	342	-4.00
146	342	-6.88
147	342	-1.57
148	342	0.34
149	342	0.38
150	342	-0.14
151	342	7.22
152	342	3.46
153	342	0.91
154	342	0.00
155	342	0.16
156	342	-0.12
157	342	-0.54
158	342	-2.46
159	342	-6.24
160	342	-7.65
161	342	-1.54
162	342	-1.64
163	342	-1.75
164	342	-0.47
165	342	-2.77
166	342	-6.14
167	342	-6.81
168	342	-11.14
169	342	-9.36
170	342	-1.87
171	342	-7.68
172	342	-10.20
173	342	-3.80
174	342	-3.69
175	342	-2.32
176	342	-2.57
177	342	-1.13
178	342	1.40
179	342	0.93
180	342	2.09
0	343	-1.90
1	343	-2.24
2	343	1.13
3	343	1.70
4	343	-2.89
5	343	-5.53
6	343	-13.31
7	343	-9.24
8	343	-12.91
9	343	-13.34
10	343	-0.51
11	343	-12.67
12	343	-7.66
13	343	-3.27
14	343	0.85
15	343	-3.22
16	343	-2.52
17	343	-1.39
18	343	-3.42
19	343	-8.92
20	343	-10.95
21	343	-1.51
22	343	-3.85
23	343	-3.69
24	343	-3.54
25	343	-2.81
26	343	-1.72
27	343	-4.02
28	343	-10.18
29	343	-2.02
30	343	0.32
31	343	-0.35
32	343	-0.53
33	343	-2.15
34	343	-5.29
35	343	-0.21
36	343	-2.10
37	343	-2.34
38	343	0.49
39	343	-1.67
40	343	-0.07
41	343	-0.23
42	343	-0.91
43	343	0.12
44	343	-1.00
45	343	-6.86
46	343	-5.47
47	343	-5.03
48	343	-2.11
49	343	0.79
50	343	1.26
51	343	-3.28
52	343	-3.28
53	343	-1.57
54	343	-1.10
55	343	-3.05
56	343	-3.96
57	343	-2.97
58	343	-3.96
59	343	-3.01
60	343	-4.23
61	343	-4.47
62	343	-3.75
63	343	-3.33
64	343	-3.90
65	343	-4.00
66	343	-4.78
67	343	-3.41
68	343	-2.61
69	343	-3.27
70	343	-3.78
71	343	-3.59
72	343	-2.26
73	343	-0.82
74	343	-2.61
75	343	-3.38
76	343	-4.44
77	343	-5.09
78	343	-4.95
79	343	-4.08
80	343	-3.48
81	343	-3.62
82	343	-3.65
83	343	-4.89
84	343	-4.30
85	343	-16.91
86	343	-10.46
87	343	-27.21
88	343	-34.42
89	343	-34.61
90	343	-22.68
91	343	-19.22
92	343	-8.54
93	343	-9.10
94	343	-9.16
95	343	-9.91
96	343	-16.74
97	343	-17.39
98	343	-31.62
99	343	-24.35
100	343	-18.46
101	343	-10.81
102	343	-7.27
103	343	-31.74
104	343	-26.28
105	343	-20.95
106	343	-19.79
107	343	-14.67
108	343	-14.50
109	343	-27.89
110	343	-23.60
111	343	-10.00
112	343	-12.36
113	343	-22.36
114	343	-19.02
115	343	-22.93
116	343	-17.97
117	343	-18.76
118	343	-13.80
119	343	-14.45
120	343	-15.02
121	343	-14.91
122	343	-13.97
123	343	4.58
124	343	-11.01
125	343	-9.00
126	343	-11.38
127	343	-9.48
128	343	-1.23
129	343	-0.40
130	343	0.37
131	343	-2.38
132	343	-2.21
133	343	-8.52
134	343	-8.82
135	343	-6.15
136	343	-5.23
137	343	-3.76
138	343	-5.52
139	343	-7.52
140	343	-8.29
141	343	-7.30
142	343	-5.14
143	343	-4.34
144	343	-6.61
145	343	-10.38
146	343	0.32
147	343	0.54
148	343	-0.57
149	343	-4.38
150	343	-0.26
151	343	-3.32
152	343	-2.21
153	343	-0.62
154	343	-0.15
155	343	2.58
156	343	2.36
157	343	-2.23
158	343	-2.98
159	343	-2.70
160	343	-3.25
161	343	0.31
162	343	-1.18
163	343	0.94
164	343	-1.39
165	343	1.28
166	343	0.76
167	343	-3.65
168	343	-5.29
169	343	-5.58
170	343	-1.92
171	343	-13.74
172	343	-12.53
173	343	-6.26
174	343	-7.55
175	343	-2.75
176	343	-2.52
177	343	-1.75
178	343	1.45
179	343	1.09
180	343	2.09
0	344	-1.90
1	344	-2.42
2	344	-1.79
3	344	0.36
4	344	-2.30
5	344	-3.76
6	344	-10.57
7	344	-7.66
8	344	-7.91
9	344	-8.21
10	344	-0.96
11	344	-5.02
12	344	-6.70
13	344	-2.41
14	344	0.33
15	344	-1.41
16	344	-7.01
17	344	-7.62
18	344	-2.92
19	344	-2.40
20	344	-1.10
21	344	1.30
22	344	-4.52
23	344	2.98
24	344	-5.46
25	344	-5.54
26	344	-6.71
27	344	-1.87
28	344	-5.22
29	344	-3.10
30	344	-0.55
31	344	2.21
32	344	0.55
33	344	0.27
34	344	-0.26
35	344	-0.58
36	344	-1.20
37	344	-4.31
38	344	2.02
39	344	1.47
40	344	1.22
41	344	1.68
42	344	0.44
43	344	0.63
44	344	-0.91
45	344	-0.20
46	344	-1.05
47	344	1.44
48	344	0.71
49	344	-0.42
50	344	-1.05
51	344	-0.17
52	344	-4.25
53	344	-1.39
54	344	-3.52
55	344	-2.84
56	344	-4.40
57	344	-3.13
58	344	-3.70
59	344	-4.29
60	344	-2.56
61	344	-3.83
62	344	-2.00
63	344	-1.76
64	344	-2.45
65	344	-3.72
66	344	-3.88
67	344	-3.89
68	344	-4.45
69	344	-4.57
70	344	-3.43
71	344	-3.71
72	344	-5.01
73	344	-4.21
74	344	-2.98
75	344	-2.07
76	344	-3.34
77	344	-4.04
78	344	-4.38
79	344	-4.17
80	344	-3.50
81	344	-2.77
82	344	-3.16
83	344	-4.04
84	344	-3.66
85	344	-17.15
86	344	-13.34
87	344	-26.65
88	344	-23.78
89	344	-21.54
90	344	-25.70
91	344	-31.53
92	344	-34.84
93	344	-32.61
94	344	-27.46
95	344	-34.00
96	344	-17.18
97	344	-29.28
98	344	-7.79
99	344	-34.61
100	344	-34.07
101	344	-32.24
102	344	-29.23
103	344	-25.91
104	344	-32.43
105	344	-28.98
106	344	-27.12
107	344	-16.74
108	344	-16.78
109	344	-36.07
110	344	-28.42
111	344	-20.66
112	344	-25.40
